Instituicao,Descricao_Curso,Semestre_Ini,Semestre_fim,Forma_Ingresso,Sit_Matricula,Tempo,Sexo
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2016/2,Ampla Concorrência,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2017/2,Ampla Concorrência,Evadido,3,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2022/2,Ampla Concorrência,Evadido,8,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2022/2,Ampla Concorrência,Evadido,8,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2017/2,Ampla Concorrência,Evadido,3,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2017/2,Ampla Concorrência,Evadido,3,M
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2018/1,Ampla Concorrência,Evadido,"3,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2018/2,Ampla Concorrência,Evadido,4,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2018/2,Ampla Concorrência,Evadido,4,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2020/1,Ampla Concorrência,Evadido,"5,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2022/2,Ampla Concorrência,Evadido,8,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,M
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,M
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2019/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2020/2,Ação Afirmativa,Concluído,6,M
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2020/2,Ação Afirmativa,Concluído,6,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2020/2,Ação Afirmativa,Concluído,6,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2020/2,Ação Afirmativa,Concluído,6,F
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2023/1,Ampla Concorrência,Matriculado,"8,5",M
Campus Itapina,PED - Licenciatura em Pedagogia,2015/1,2023/1,Ampla Concorrência,Matriculado,"8,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/1,Ampla Concorrência,Evadido,"0,5",M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/1,Ampla Concorrência,Evadido,"0,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/1,Ampla Concorrência,Evadido,"0,5",M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2016/2,Ampla Concorrência,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/1,Ampla Concorrência,Evadido,"1,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/1,Ampla Concorrência,Evadido,"1,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2019/1,Ampla Concorrência,Evadido,"3,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/1,Ampla Concorrência,Evadido,"6,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/2,Ampla Concorrência,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/2,Ampla Concorrência,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/2,Ampla Concorrência,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2017/2,Ampla Concorrência,Evadido,2,M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2018/2,Ampla Concorrência,Evadido,3,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2018/2,Ampla Concorrência,Evadido,3,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/1,Ampla Concorrência,Evadido,"6,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Ampla Concorrência,Evadido,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Ampla Concorrência,Evadido,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Ampla Concorrência,Evadido,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Ampla Concorrência,Evadido,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Concluído,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Concluído,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2021/1,Ação Afirmativa,Concluído,"5,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ação Afirmativa,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ação Afirmativa,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/1,Ação Afirmativa,Concluído,"6,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ampla Concorrência,Concluído,5,M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2020/2,Ampla Concorrência,Concluído,5,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2021/1,Ampla Concorrência,Concluído,"5,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2021/1,Ampla Concorrência,Concluído,"5,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/1,Ampla Concorrência,Concluído,"6,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/1,Ampla Concorrência,Concluído,"6,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Ampla Concorrência,Concluído,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2022/2,Outro,Concluído,7,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",M
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/1,2023/1,Ampla Concorrência,Matriculado,"7,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/2,2017/1,Outro,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2016/2,2018/2,Outro,Evadido,"2,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2018/1,Ação Afirmativa,Evadido,"1,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2018/2,Ampla Concorrência,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2017/2,Ação Afirmativa,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2018/2,Ação Afirmativa,Evadido,2,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2019/2,Ação Afirmativa,Evadido,3,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2018/1,Ação Afirmativa,Evadido,"1,5",F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2017/2,Ação Afirmativa,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2017/2,Ação Afirmativa,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2017/2,Ação Afirmativa,Evadido,1,F
Campus Itapina,PED - Licenciatura em Pedagogia,2017/1,2017/2,Ação Afirmativa,Evadido,1,F
